year;date;day;month;id_st;lat;lon;farm_ID;inf_presente;dis_sea;dem;cum_max30;cum_avg26;avg_max_7d;avg_min_7d;avg_avg_7d;cum_prec;s_day_frost;s_min_avg;s_mean_avg;s_prec_cum;w_day_frost;w_min_avg;w_mean_avg;w_prec_cum;idr_bal_4;idr_bal_30d;gdd_oli;cum_gdd;doy;perc_inf
2009;40036;11;8;3593;43.99005;10.53808;5909;inf;27349.41016;247.5431519;0;0;26.89575714;17.56894286;22.23235;228.7909;4;7.398678261;11.98721576;337.7986;40;1.9908475;5.307869583;712.6612;-118.2401114;-116.3540884;1735.34705;779.88355;223;53
2009;40031;6;8;3593;43.99005;10.53808;5909;inf;27349.41016;247.5431519;0;0;26.7362;17.18527143;21.96073571;217.4883;4;7.398678261;11.98721576;337.7986;40;1.9908475;5.307869583;712.6612;-109.2112516;-116.3565308;1647.6581;712.1446;218;53
2009;40024;30;7;3593;43.99005;10.53808;5909;inf;27349.41016;247.5431519;0;0;27.53101429;17.51977143;22.52539286;214.1766;4;7.398678261;11.98721576;337.7986;40;1.9908475;5.307869583;712.6612;-81.73774562;-61.73544815;1529.64775;622.06425;211;53
2009;40016;22;7;3593;43.99005;10.53808;5909;inf;27349.41016;247.5431519;0;0;25.10334286;15.60228571;20.35281429;212.4464;4;7.398678261;11.98721576;337.7986;40;1.9908475;5.307869583;712.6612;-45.56683445;31.67286677;1388.78775;513.12425;203;53
2009;40010;16;7;3593;43.99005;10.53808;5909;inf;27349.41016;247.5431519;0;0;23.99365714;14.83867143;19.41616429;207.1612;4;7.398678261;11.98721576;337.7986;40;1.9908475;5.307869583;712.6612;-24.3579451;39.56385375;1300.67855;448.95505;197;53
2010;40416;26;8;3593;43.99005;10.53808;5909;inf;27349.41016;247.5431519;0;0;26.03838571;17.72101429;21.8797;328.9437;12;6.198473913;10.07966304;475.5615;40;2.12054;5.234354583;831.7153;161.4475943;-18.1892566;1833.22545;957.0598;238;64
2010;40409;19;8;3593;43.99005;10.53808;5909;inf;27349.41016;247.5431519;0;0;21.28158571;15.29352857;18.28755714;327.0277;12;6.198473913;10.07966304;475.5615;40;2.12054;5.234354583;831.7153;186.1796738;-5.013823745;1713.4443;865.20865;231;64
2010;40399;9;8;3593;43.99005;10.53808;5909;no;27349.41016;247.5431519;0;0;23.40844286;15.18165714;19.29505;281.8675;12;6.198473913;10.07966304;475.5615;40;2.12054;5.234354583;831.7153;172.8488827;-52.51795637;1574.099;765.76335;221;64
2010;40395;5;8;3593;43.99005;10.53808;5909;no;27349.41016;247.5431519;0;0;23.82454286;15.36708571;19.59581429;279.5758;12;6.198473913;10.07966304;475.5615;40;2.12054;5.234354583;831.7153;186.0634983;-61.22596999;1519.4435;727.06785;217;64
2010;40388;29;7;3593;43.99005;10.53808;5909;no;27349.41016;247.5431519;0;0;24.87295714;16.11161429;20.49228571;262.4629;12;6.198473913;10.07966304;475.5615;40;2.12054;5.234354583;831.7153;196.2498932;-70.53267629;1417.6672;653.22155;210;64
2010;40381;22;7;3593;43.99005;10.53808;5909;no;27349.41016;247.5431519;0;0;28.08095714;18.74525714;23.41310714;218.3625;12;6.198473913;10.07966304;475.5615;40;2.12054;5.234354583;831.7153;179.8191969;-51.30026717;1313.67885;577.1632;203;64
2011;40780;25;8;3593;43.99005;10.53808;5909;inf;27349.41016;247.5431519;12.7649;2.3265;31.44665714;19.11974286;25.2832;180.4414;6;6.952566304;11.74635272;186.2016;33;2.182336667;5.32579875;628.4823;-315.0400587;-92.59757376;1973.98245;938.3324309;237;47
2011;40766;11;8;3593;43.99005;10.53808;5909;inf;27349.41016;247.5431519;0.5917;0;24.89031429;16.64174286;20.76602857;178.5949;6;6.952566304;11.74635272;186.2016;33;2.182336667;5.32579875;628.4823;-253.0760734;-50.30229457;1716.41965;739.0586942;223;47
2011;40759;4;8;3593;43.99005;10.53808;5909;inf;27349.41016;247.5431519;0.5917;0;23.69392857;14.10378571;18.89885714;170.2994;6;6.952566304;11.74635272;186.2016;33;2.182336667;5.32579875;628.4823;-234.0280918;-48.87434916;1607.59125;658.1602942;216;47
2011;40752;28;7;3593;43.99005;10.53808;5909;inf;27349.41016;247.5431519;0.5917;0;20.79551429;13.18605714;16.99078571;153.8209;6;6.952566304;11.74635272;186.2016;33;2.182336667;5.32579875;628.4823;-221.353966;-46.34872921;1506.99125;585.4902942;209;47
2011;40744;20;7;3593;43.99005;10.53808;5909;no;27349.41016;247.5431519;0.5917;0;23.8172;16.3629;20.09005;131.665;6;6.952566304;11.74635272;186.2016;33;2.182336667;5.32579875;628.4823;-214.7951155;-78.2872925;1410.06525;520.4842942;201;47
2011;40738;14;7;3593;43.99005;10.53808;5909;no;27349.41016;247.5431519;0.5917;0;27.88502857;17.66771429;22.77637143;111.7448;6;6.952566304;11.74635272;186.2016;33;2.182336667;5.32579875;628.4823;-212.6975803;-90.41672675;1328.9707;463.3297442;195;47
2015;42242;26;8;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;1.3067;22.819;18.06927143;20.44413571;145.4202;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-126.9290426;-21.33975725;2263.37945;1148.8244;238;89
2015;42228;12;8;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;1.3067;27.84911429;22.10312857;24.97612143;107.8248;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-125.6684815;-69.42864962;2042.27615;983.5811;224;89
2015;42220;4;8;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;0;25.05398571;20.31747143;22.68572857;91.6909;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-112.8185151;-84.2158306;1882.46305;855.688;216;89
2015;42214;29;7;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;0;26.39477143;21.36962857;23.8822;81.2992;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-103.4568665;-98.87835442;1773.6365;770.80145;210;89
2015;42208;23;7;3590;43.9821;10.22769;17039;no;5560.298828;149.0253906;0;0;28.07495714;21.72664286;24.9008;69.2388;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-96.60850043;-86.98843417;1664.3509;685.45585;204;89
2015;42243;27;8;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;1.3067;23.22475714;18.03921429;20.63198571;145.4211;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-129.7719823;-26.42837809;2280.72875;1162.1837;239;89
2015;42243;27;8;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;1.3067;23.22475714;18.03921429;20.63198571;145.4211;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-129.7719823;-26.42837809;2280.72875;1162.1837;239;89
2015;42243;27;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;1.3067;23.22475714;18.03921429;20.63198571;145.4211;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-129.7719823;-26.42837809;2280.72875;1162.1837;239;89
2015;42234;18;8;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;1.3067;24.84197143;19.8888;22.36538571;118.0237;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-132.4307753;-57.00606174;2140.10995;1057.4749;230;89
2015;42234;18;8;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;1.3067;24.84197143;19.8888;22.36538571;118.0237;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-132.4307753;-57.00606174;2140.10995;1057.4749;230;89
2015;42234;18;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;1.3067;24.84197143;19.8888;22.36538571;118.0237;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-132.4307753;-57.00606174;2140.10995;1057.4749;230;89
2015;42228;12;8;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;1.3067;27.84911429;22.10312857;24.97612143;107.8248;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-125.6684815;-69.42864962;2042.27615;983.5811;224;89
2015;42228;12;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;1.3067;27.84911429;22.10312857;24.97612143;107.8248;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-125.6684815;-69.42864962;2042.27615;983.5811;224;89
2015;42222;6;8;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0;25.99967143;20.76752857;23.3836;91.7576;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-120.4432043;-85.62104016;1923.16805;888.413;218;89
2015;42222;6;8;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0;25.99967143;20.76752857;23.3836;91.7576;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-120.4432043;-85.62104016;1923.16805;888.413;218;89
2015;42222;6;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0;25.99967143;20.76752857;23.3836;91.7576;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-120.4432043;-85.62104016;1923.16805;888.413;218;89
2015;42214;29;7;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0;26.39477143;21.36962857;23.8822;81.2992;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-103.4568665;-98.87835442;1773.6365;770.80145;210;89
2015;42214;29;7;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0;26.39477143;21.36962857;23.8822;81.2992;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-103.4568665;-98.87835442;1773.6365;770.80145;210;89
2015;42214;29;7;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0;26.39477143;21.36962857;23.8822;81.2992;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-103.4568665;-98.87835442;1773.6365;770.80145;210;89
2015;42208;23;7;3590;44.02739;10.17041;17109;no;5606.588867;405.3192139;0;0;28.07495714;21.72664286;24.9008;69.2388;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-96.60850043;-86.98843417;1664.3509;685.45585;204;89
2015;42208;23;7;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0;28.07495714;21.72664286;24.9008;69.2388;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-96.60850043;-86.98843417;1664.3509;685.45585;204;89
2015;42208;23;7;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0;28.07495714;21.72664286;24.9008;69.2388;0;9.270708696;11.98931196;268.2868;4;6.749810833;8.838685833;708.0082;-96.60850043;-86.98843417;1664.3509;685.45585;204;89
2016;42593;11;8;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;0;24.93972857;19.18717143;22.06345;116.9409;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;36.82632554;-78.35270173;1936.18215;823.6829;224;40
2016;42586;4;8;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;0;25.0925;19.77811429;22.43530714;100.8398;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;43.74822968;-94.60644772;1819.55955;734.9903;217;40
2016;42579;28;7;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;0;25.79085714;20.35215714;23.07150714;100.0907;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;66.67589689;-94.51843353;1697.33175;640.6925;210;40
2016;42572;21;7;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;0;23.25314286;17.08074286;20.16694286;93.5173;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;84.4349405;-100.7821893;1569.46915;540.7599;203;40
2016;42612;30;8;3567;44.06145;10.09139;17743;inf;4298.983398;101.998497;0;0;25.93991429;18.75201429;22.34596429;131.621;0;8.838040217;11.72473261;366.7523;4;6.249349587;8.635615702;637.4512;-58.43181215;-74.33037192;2188.11275;1057.10755;243;40
2016;42605;23;8;3567;44.06145;10.09139;17743;inf;4298.983398;101.998497;0;0;23.91568571;18.50568571;21.21068571;130.4005;0;8.838040217;11.72473261;366.7523;4;6.249349587;8.635615702;637.4512;-36.75717394;-68.25109417;2065.94025;962.86505;236;40
2016;42590;8;8;3567;44.06145;10.09139;17743;inf;4298.983398;101.998497;0;0;25.4133;18.73867143;22.07598571;117.5978;0;8.838040217;11.72473261;366.7523;4;6.249349587;8.635615702;637.4512;-0.595261127;-86.64015944;1824.35965;781.13445;221;40
2016;42584;2;8;3567;44.06145;10.09139;17743;inf;4298.983398;101.998497;0;0;25.53908571;19.66437143;22.60172857;103.5145;0;8.838040217;11.72473261;366.7523;4;6.249349587;8.635615702;637.4512;7.372420185;-97.08581886;1721.8392;702.554;215;40
2016;42577;26;7;3567;44.06145;10.09139;17743;inf;4298.983398;101.998497;0;0;26.01602857;19.39144286;22.70373571;102.2101;0;8.838040217;11.72473261;366.7523;4;6.249349587;8.635615702;637.4512;30.67303367;-99.4857069;1599.3374;607.9822;208;40
2016;42570;19;7;3567;44.06145;10.09139;17743;inf;4298.983398;101.998497;0;0;23.46348571;17.01448571;20.23898571;94.6964;0;8.838040217;11.72473261;366.7523;4;6.249349587;8.635615702;637.4512;49.98000339;-100.0207465;1473.56305;510.13785;201;40
2016;42563;12;7;3567;44.06145;10.09139;17743;inf;4298.983398;101.998497;0;0;25.75744286;19.96172857;22.85958571;92.9671;0;8.838040217;11.72473261;366.7523;4;6.249349587;8.635615702;637.4512;74.24136993;-69.83015891;1368.23535;432.74015;194;40
2016;42612;30;8;3543;44.21183;10.05194;17734;inf;18355.28906;268.5484619;0;0;26.75482857;16.94392857;21.84937857;154.3905;0;7.389442391;10.95299891;337.2681;13;4.216331405;7.208875207;577.3831;-115.3533601;-84.1269048;2019.9637;1016.5053;243;40
2016;42612;30;8;3543;44.24279;10.08211;17737;inf;22255.48438;465.6856384;0;0;26.75482857;16.94392857;21.84937857;154.3905;0;7.389442391;10.95299891;337.2681;13;4.216331405;7.208875207;577.3831;-115.3533601;-84.1269048;2019.9637;1016.5053;243;40
2016;42607;25;8;3543;44.21183;10.05194;17734;inf;18355.28906;268.5484619;0;0;24.63824286;17.05648571;20.84736429;151.9653;0;7.389442391;10.95299891;337.2681;13;4.216331405;7.208875207;577.3831;-99.65139635;-80.20977483;1935.7768;952.2684;238;40
2016;42607;25;8;3543;44.24279;10.08211;17737;inf;22255.48438;465.6856384;0;0;24.63824286;17.05648571;20.84736429;151.9653;0;7.389442391;10.95299891;337.2681;13;4.216331405;7.208875207;577.3831;-99.65139635;-80.20977483;1935.7768;952.2684;238;40
2016;42599;17;8;3543;44.21183;10.05194;17734;inf;18355.28906;268.5484619;0;0;24.86928571;15.88485714;20.37707143;139.0613;0;7.389442391;10.95299891;337.2681;13;4.216331405;7.208875207;577.3831;-84.77658328;-92.49356996;1807.8041;856.2157;230;40
2016;42591;9;8;3543;44.24279;10.08211;17737;inf;22255.48438;465.6856384;0;0;25.58237143;17.13238571;21.35737857;135.6157;0;7.389442391;10.95299891;337.2681;13;4.216331405;7.208875207;577.3831;-57.86568565;-95.64324333;1685.18925;765.52085;222;40
2016;42590;8;8;3543;44.21183;10.05194;17734;inf;18355.28906;268.5484619;0;0;25.44512857;17.23505714;21.34009286;135.6153;0;7.389442391;10.95299891;337.2681;13;4.216331405;7.208875207;577.3831;-53.61270528;-95.64967046;1669.1161;753.4377;221;40
2016;42584;2;8;3543;44.21183;10.05194;17734;inf;18355.28906;268.5484619;0;0;26.12525714;18.52905714;22.32715714;123.5233;0;7.389442391;10.95299891;337.2681;13;4.216331405;7.208875207;577.3831;-41.70719293;-103.5733596;1571.3612;679.6228;215;40
2016;42584;2;8;3543;44.24279;10.08211;17737;inf;22255.48438;465.6856384;0;0;26.12525714;18.52905714;22.32715714;123.5233;0;7.389442391;10.95299891;337.2681;13;4.216331405;7.208875207;577.3831;-41.70719293;-103.5733596;1571.3612;679.6228;215;40
2016;42577;26;7;3543;44.21183;10.05194;17734;inf;18355.28906;268.5484619;0;0;27.38257143;18.45717143;22.91987143;120.8346;0;7.389442391;10.95299891;337.2681;13;4.216331405;7.208875207;577.3831;-16.61331919;-108.8749652;1451.3998;587.5914;208;40
2016;42577;26;7;3543;44.24279;10.08211;17737;no;22255.48438;465.6856384;0;0;27.38257143;18.45717143;22.91987143;120.8346;0;7.389442391;10.95299891;337.2681;13;4.216331405;7.208875207;577.3831;-16.61331919;-108.8749652;1451.3998;587.5914;208;40
2016;42570;19;7;3543;44.21183;10.05194;17734;no;18355.28906;268.5484619;0;0;23.94254286;15.70225714;19.8224;107.8933;0;7.389442391;10.95299891;337.2681;13;4.216331405;7.208875207;577.3831;1.600934371;-110.7690193;1324.6079;488.7295;201;40
2016;42599;17;8;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;0;0;25.68825714;18.55424286;22.12125;113.9135;0;9.862532609;12.8328625;340.2025;2;7.057133058;9.514678512;610.0171;-73.86746574;-89.27273734;2208.32255;973.60335;230;40
2016;42591;9;8;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;0;0;26.83241429;19.99892857;23.41567143;111.0329;0;9.862532609;12.8328625;340.2025;2;7.057133058;9.514678512;610.0171;-48.65967087;-91.45404766;2071.97405;869.17485;222;40
2016;42577;26;7;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;0;0;27.05284286;20.6709;23.86187143;96.668;0;9.862532609;12.8328625;340.2025;2;7.057133058;9.514678512;610.0171;-10.74948693;-103.0657047;1813.97665;667.03745;208;40
2016;42570;19;7;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;0;0;24.57598571;18.30182857;21.43890714;90.0009;0;9.862532609;12.8328625;340.2025;2;7.057133058;9.514678512;610.0171;10.3258768;-105.292432;1680.9244;561.9152;201;40
2016;42563;12;7;3566;44.12449;9.9991;17740;inf;8190.941895;208.5260315;0;0;26.8657;21.27558571;24.07064286;88.5411;0;9.862532609;12.8328625;340.2025;2;7.057133058;9.514678512;610.0171;35.01153749;-74.35549175;1566.3976;475.3184;194;40
2016;42556;5;7;3566;44.12449;9.9991;17740;no;8190.941895;208.5260315;0;0;24.91558571;19.04357143;21.97957857;86.8039;0;9.862532609;12.8328625;340.2025;2;7.057133058;9.514678512;610.0171;60.01923082;-57.88810716;1433.86145;370.71225;187;40
2016;42612;30;8;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0;25.48482857;19.30808571;22.39645714;125.2792;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;-12.67748112;-71.25762797;2256.2142;1067.90495;243;40
2016;42612;30;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0;25.48482857;19.30808571;22.39645714;125.2792;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;-12.67748112;-71.25762797;2256.2142;1067.90495;243;40
2016;42604;22;8;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0;23.92871429;19.02792857;21.47832143;123.9801;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;10.86937184;-66.55489078;2116.97855;960.5893;235;40
2016;42604;22;8;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0;23.92871429;19.02792857;21.47832143;123.9801;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;10.86937184;-66.55489078;2116.97855;960.5893;235;40
2016;42604;22;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0;23.92871429;19.02792857;21.47832143;123.9801;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;10.86937184;-66.55489078;2116.97855;960.5893;235;40
2016;42591;9;8;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0;25.37775714;19.33107143;22.35441429;115.2743;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;41.15481411;-82.12880546;1905.014;800.49475;222;40
2016;42591;9;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0;25.37775714;19.33107143;22.35441429;115.2743;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;41.15481411;-82.12880546;1905.014;800.49475;222;40
2016;42584;2;8;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0;25.14014286;20.06874286;22.60444286;100.7825;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;50.91812493;-93.48356868;1783.6435;707.05425;215;40
2016;42584;2;8;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0;25.14014286;20.06874286;22.60444286;100.7825;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;50.91812493;-93.48356868;1783.6435;707.05425;215;40
2016;42577;26;7;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0;25.50084286;19.54894286;22.52489286;99.5159;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;72.68538792;-96.51032602;1661.01075;612.3515;208;40
2016;42577;26;7;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0;25.50084286;19.54894286;22.52489286;99.5159;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;72.68538792;-96.51032602;1661.01075;612.3515;208;40
2016;42577;26;7;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0;25.50084286;19.54894286;22.52489286;99.5159;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;72.68538792;-96.51032602;1661.01075;612.3515;208;40
2016;42570;19;7;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0;23.27512857;17.65721429;20.46617143;93.5166;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;91.7396366;-92.09791715;1535.75605;515.0268;201;40
2016;42570;19;7;3590;44.01755;10.17268;17106;no;4977.766113;125.1986618;0;0;23.27512857;17.65721429;20.46617143;93.5166;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;91.7396366;-92.09791715;1535.75605;515.0268;201;40
2016;42569;18;7;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0;23.82978571;18.12851429;20.97915;93.515;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;95.7455705;-91.57264186;1520.20525;503.466;200;40
2016;42563;12;7;3590;44.02739;10.17041;17109;inf;5606.588867;405.3192139;0;0;25.48692857;20.34372857;22.91532857;92.096;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;114.6498391;-65.70207692;1429.9179;437.11865;194;40
2016;42563;12;7;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0;25.48692857;20.34372857;22.91532857;92.096;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;114.6498391;-65.70207692;1429.9179;437.11865;194;40
2016;42563;12;7;3590;44.01755;10.17268;17106;inf;4977.766113;125.1986618;0;0;25.48692857;20.34372857;22.91532857;92.096;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;114.6498391;-65.70207692;1429.9179;437.11865;194;40
2016;42556;5;7;3590;44.0132;10.15143;17111;inf;3398.676025;15.91408253;0;0;23.71045714;18.79411429;21.25228571;90.7961;0;9.412165217;11.99836685;397.3735;1;7.123794215;9.195821074;678.11;138.3844722;-45.13875029;1304.4701;339.60085;187;40
2016;42612;30;8;3515;44.27093;9.94283;17725;inf;19274.94531;235.7189484;0;0;27.38791429;16.62284286;22.00537857;155.977;0;7.401441304;11.21282065;314.966;14;4.095205785;7.240389256;551.5696;-157.9490473;-81.09617098;2066.17345;1037.44625;243;40
2016;42599;17;8;3515;44.27093;9.94283;17725;inf;19274.94531;235.7189484;0;0;25.14307143;15.86052857;20.5018;134.5257;0;7.401441304;11.21282065;314.966;14;4.095205785;7.240389256;551.5696;-131.7916602;-94.0805725;1852.9457;876.0885;230;40
2016;42591;9;8;3515;44.27093;9.94283;17725;inf;19274.94531;235.7189484;0;0;25.97827143;17.0357;21.50698571;130.6444;0;7.401441304;11.21282065;314.966;14;4.095205785;7.240389256;551.5696;-104.7442367;-97.72380848;1729.62375;784.68655;222;40
2016;42584;2;8;3515;44.27093;9.94283;17725;inf;19274.94531;235.7189484;0;0;26.68118571;18.7432;22.71219286;117.7771;0;7.401441304;11.21282065;314.966;14;4.095205785;7.240389256;551.5696;-88.57563297;-106.4414765;1614.3876;697.3804;215;40
2016;42577;26;7;3515;44.27093;9.94283;17725;no;19274.94531;235.7189484;0;0;27.92192857;18.87324286;23.39758571;112.7353;0;7.401441304;11.21282065;314.966;14;4.095205785;7.240389256;551.5696;-65.09671747;-112.4421434;1492.1903;603.1131;208;40
2016;42570;19;7;3515;44.27093;9.94283;17725;no;19274.94531;235.7189484;0;0;24.3438;15.93955714;20.14167857;101.8538;0;7.401441304;11.21282065;314.966;14;4.095205785;7.240389256;551.5696;-43.75086947;-116.3176568;1362.9038;501.7566;201;40
2016;42611;29;8;3487;44.39014;9.86775;17709;inf;31142.24805;320.9305115;0;0;25.93565714;15.02097143;20.47831429;171.1872;6;5.905740217;9.843907609;321.8868;26;2.914746281;6.125797521;513.542;-136.5581824;-70.73794611;1798.90295;925.53215;242;40
2016;42604;22;8;3487;44.39014;9.86775;17709;inf;31142.24805;320.9305115;0;0;23.77902857;16.17367143;19.97635;167.438;6;5.905740217;9.843907609;321.8868;26;2.914746281;6.125797521;513.542;-112.4896408;-49.8369529;1688.5036;843.0628;235;40
2016;42599;17;8;3487;44.39014;9.86775;17709;inf;31142.24805;320.9305115;0;0;23.57192857;14.5987;19.08531429;148.4107;6;5.905740217;9.843907609;321.8868;26;2.914746281;6.125797521;513.542;-115.422285;-77.13319125;1616.1798;790.689;230;40
2016;42590;8;8;3487;44.39014;9.86775;17709;inf;31142.24805;320.9305115;0;0;24.27937143;15.34867143;19.81402143;140.0546;6;5.905740217;9.843907609;321.8868;26;2.914746281;6.125797521;513.542;-89.97630495;-84.70827118;1487.9106;698.3298;221;40
2016;42584;2;8;3487;44.39014;9.86775;17709;inf;31142.24805;320.9305115;0;0;25.58315714;17.50241429;21.54278571;127.6023;6;5.905740217;9.843907609;321.8868;26;2.914746281;6.125797521;513.542;-78.35789951;-91.82048764;1399.19885;633.55805;215;40
2016;42577;26;7;3487;44.39014;9.86775;17709;no;31142.24805;320.9305115;0;0;27.22508571;17.93994286;22.58251429;114.7213;6;5.905740217;9.843907609;321.8868;26;2.914746281;6.125797521;513.542;-63.13741635;-106.2619821;1286.0351;548.3243;208;40
2017;42977;30;8;3590;43.96637;10.21344;17044;inf;3611.619141;12.0366354;0;0.05005;25.53392857;19.24772857;22.39082857;107.1121;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-191.1586502;-96.79206709;2379.69435;1166.27605;242;73
2017;42977;30;8;3590;43.9821;10.22769;17039;inf;5560.298828;149.0253906;0;0.05005;25.53392857;19.24772857;22.39082857;107.1121;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-191.1586502;-96.79206709;2379.69435;1166.27605;242;73
2017;42971;24;8;3590;43.96637;10.21344;17044;inf;3611.619141;12.0366354;0;0.05005;25.87464286;19.70894286;22.79179286;107.0521;0;10.09591739;12.79713967;288.3585;2;6.153536667;8.40871;598.6572;-172.0235942;-90.8320958;2271.28115;1081.80285;236;73
